episode_reward,episode_success,episode_length,episode_terminated,num_trajectories,scenario_total_flow_vph,scenario_cav_penetration,scenario_cav_flow_vph,scenario_hdv_flow_vph,avg_speed,avg_jerk,total_fuel_mL,tet_seconds,tet_rate,trip50_avg_time_s,trip50_avg_stop_time_s,trip50_avg_speed_mps,trip50_num_completed,trip50_hdv_avg_time_s,trip50_hdv_avg_stop_time_s,trip50_hdv_avg_speed_mps,trip50_hdv_num_completed,trip50_mix_avg_time_s,trip50_mix_avg_stop_time_s,trip50_mix_avg_speed_mps,trip50_mix_num_completed,r_speed_mean,r_accel_mean,r_jerk_mean,r_safety_mean,r_lc_mean,r_idle_mean,r_energy_mean,r_terminal_mean,num_terminals,step,episode,elapsed_time,steps_per_second,dqn_loss,dqn_q_mean,dqn_target_mean,dqn_epsilon,dqn_loss_mean,dqn_loss_std,dqn_loss_slope,dqn_q_mean_mean,dqn_q_mean_std,dqn_q_mean_slope,dqn_target_mean_mean,dqn_target_mean_std,dqn_target_mean_slope,dqn_epsilon_mean,dqn_epsilon_std,dqn_epsilon_slope
-5692.691998799642,0.0,1500.0,0.0,33.0,1840.0,0.4993500761961034,918.0,922.0,3.9567606885652817,8.679842580583331,4704.683303214208,160.8,0.06938810736169845,85.82962962962964,47.34814814814816,6.465632807891468,27.0,62.349999999999994,25.600000000000005,7.116496125953689,24.0,85.82962962962964,47.34814814814816,6.465632807891468,27.0,-0.012756255015957806,-0.03089261550635417,-0.06435477113550006,-0.001403786634768619,-0.048596579839810604,-0.4535320008658633,-0.004610272582043472,0.08889750926341393,3.0,16500.0,10.0,316.056587934494,52.20584107368708,0.5922223329544067,-0.2766958475112915,-0.39790844917297363,0.9145190119743347,0.44159294351935385,0.0876891014183874,9.199479850460705e-05,-0.22505850083753468,0.3673734897075654,-6.11177556829893e-05,-0.23744409983356793,0.35057441396967276,-6.656871125036212e-05,0.9216392500003179,0.004113619760522018,-9.50000001535238e-06
-7714.390716234843,0.0,1500.0,0.0,41.0,1984.0,0.902077648573482,1789.0,195.0,1.8370433111610287,10.775138825777145,1460.9446117808068,26.8,0.024131100306140824,185.10000000000002,142.9666666666667,3.358451435750604,6.0,87.66666666666667,51.53333333333334,5.49648691114998,3.0,185.10000000000002,142.9666666666667,3.358451435750604,6.0,-0.013335874692298605,-0.03010808154227635,-0.0630392910177488,-0.0017530293492102253,-0.0521691451802536,-0.45408954744837915,-0.004511258642569768,0.07763327159230156,3.0,18000.0,11.0,349.86272072792053,51.44875099167296,0.555826723575592,-0.46548956632614136,-0.5420520305633545,0.9002689719200134,0.5709395055969556,0.09947042386954642,7.343530901829525e-05,-0.31737491490195197,0.468322155696578,-7.100519744256053e-06,-0.3352745573023955,0.4534605206303706,-1.0358518326642922e-05,0.9073892499605815,0.00411361978305096,-9.500000067380851e-06
-10266.839825630188,0.0,1500.0,0.0,38.0,2069.0,0.8197722634388531,1696.0,373.0,2.751022182235759,9.377769991204707,1906.6114878912138,76.80000000000001,0.06908960057574667,123.5111111111111,79.91111111111111,4.651241348293726,9.0,86.14285714285714,45.11428571428572,5.5892300649790725,7.0,123.5111111111111,79.91111111111111,4.651241348293726,9.0,-0.010017141927892338,-0.03189738171002201,-0.06432864604158323,-0.001770863773321992,-0.051029538115116554,-0.444316060794596,-0.004998619888642374,0.11831098342818738,2.0,19500.0,12.0,381.2890639305115,51.14230080187614,0.6896146535873413,0.21680019795894623,0.16475635766983032,0.8860189914703369,0.6626104352076848,0.11633914887922288,4.9596376232812744e-05,-0.4236838945870598,0.5802261252244828,-9.5803863178024e-05,-0.4495583114773035,0.566553816819728,-9.797388159721382e-05,0.8931392500003179,0.004113619873028821,-9.50000027517618e-06
-5192.959677378337,0.0,1500.0,0.0,31.0,1845.0,0.37485200015083087,691.0,1154.0,4.108133883789482,7.7829819550487525,6686.307321661318,285.40000000000003,0.08622356495468278,82.75000000000001,41.485,5.674413212816033,40.0,68.88108108108109,28.437837837837844,6.023848281903873,37.0,82.75000000000001,41.485,5.674413212816033,40.0,-0.007225592375004091,-0.03256630423624913,-0.06443973498823696,-0.001224374523579138,-0.049675199133861536,-0.4419611785631428,-0.005305942699689382,0.1155465966123127,3.0,21000.0,13.0,409.7163314819336,51.25497420140304,0.8406984806060791,0.6226552128791809,0.410342812538147,0.8717784881591797,0.7591963372627895,0.13188288670141618,3.6043516681190745e-05,-0.40264580106238523,0.6777199834345927,-0.00013986381205534636,-0.4345719027966261,0.6509317323531478,-0.00013898494004037265,0.8788987499475479,0.004113619932677607,-9.500000412928866e-06
-2858.1978917121887,0.0,1500.0,0.0,44.0,2080.0,0.7842354002024517,1631.0,449.0,2.2209652632061,11.591615477604156,3369.553253679963,72.2,0.031445993031358886,153.06666666666666,106.54666666666665,3.935297840973509,15.0,71.125,30.9,6.136075021845745,8.0,153.06666666666666,106.54666666666665,3.935297840973509,15.0,-0.004751811738862891,-0.03330841462666489,-0.06434471956345947,-0.0019479490143755164,-0.05130278760139643,-0.4331573746619513,-0.005798639882471087,0.10053585818777637,8.0,22500.0,14.0,444.9397678375244,50.56864237906505,0.7293095588684082,-0.06924335658550262,0.30987709760665894,0.8575285077095032,0.8233398412267368,0.14267240660355296,3.991677725130726e-05,-0.13904721428826453,0.7534032119934031,0.00023248610580262156,-0.1695035035063823,0.7358294246921562,0.00023672927923199164,0.8646487500270208,0.004113619915517104,-9.50000037329898e-06
-1741.2058056725396,0.0,1500.0,0.0,36.0,1962.0,0.43766973094116696,858.0,1104.0,3.5000874850397294,10.249945316156689,8788.611653340624,300.40000000000003,0.06571866112448042,97.25531914893617,48.55744680851065,5.288270900067167,47.0,66.08947368421055,20.031578947368427,6.174921230710446,38.0,97.25531914893617,48.55744680851065,5.288270900067167,47.0,0.006043004462027256,-0.03749874379922174,-0.066939616532646,-0.001804086946950382,-0.04823815309841569,-0.4041705382031306,-0.007465546679335181,0.12553988885293388,9.0,24000.0,15.0,474.39707946777344,50.59053067300841,0.817281186580658,1.3918726444244385,1.3485651016235352,0.8432785272598267,0.899012061715126,0.1491345443779733,2.0863698764769378e-05,0.3475734373927116,0.8519020282035624,0.00022454629931391006,0.31001374923686187,0.831330574141239,0.0002282630716575877,0.8503987500270208,0.0041136198456822,-9.50000021202177e-06
-1397.022523198809,0.0,1500.0,0.0,27.0,2023.0,0.19487578205219624,394.0,1629.0,5.37117989652022,8.271273761710848,14211.933533668225,435.20000000000005,0.07475351265931499,63.28043478260871,21.421739130434784,7.1183771336057164,92.0,54.110588235294124,13.717647058823527,7.490973336874021,85.0,63.28043478260871,21.421739130434784,7.1183771336057164,92.0,0.017957218977895942,-0.03867212749818816,-0.06729968981293791,-0.0011131434159080745,-0.05089290502494488,-0.3755295758030782,-0.009094774510991829,0.5568012523853464,7.0,25500.0,16.0,500.0102550983429,50.99895400142266,0.8181544542312622,1.3517916202545166,1.5873836278915405,0.8290284872055054,0.9547781094312667,0.1577133994292475,6.805665153294813e-06,1.309976602435112,0.9644977858552326,0.00041649450046637933,1.269685343404611,0.9368587374435476,0.00041047007796311753,0.8361487500270208,0.0041136197432697546,-9.499999975510015e-06
-1296.760989634196,0.0,1500.0,0.0,50.0,2068.0,0.6956732113593945,1438.0,630.0,2.6179272345703843,11.773782047024872,6210.90034665043,165.0,0.042303353502204905,130.01333333333335,76.51333333333334,4.055719244575541,30.0,70.78666666666665,25.453333333333337,6.185628745189953,15.0,130.01333333333335,76.51333333333334,4.055719244575541,30.0,0.015426950961699932,-0.038537743364095975,-0.06651706153197792,-0.00202453372419162,-0.048624976198881203,-0.3802192421728368,-0.008692361032172543,0.21060571437370615,15.0,27000.0,17.0,534.5162813663483,50.51296086057791,1.2799639701843262,3.0844058990478516,3.1652777194976807,0.8147785067558289,0.9830357451041539,0.16374834099109412,1.6712976835707753e-05,2.41694648172458,1.0458461957005405,0.0007133238738004035,2.371408738563458,1.020626858985283,0.0007130994198181904,0.8218987499872843,0.0041136197758930475,-9.500000050849792e-06
-1217.7236281765831,0.0,1500.0,0.0,56.0,1977.0,0.8832824103350333,1746.0,231.0,1.9740140365183074,12.517753001827781,5459.252022251372,117.2,0.029572062979410577,172.31304347826085,115.47826086956523,2.9589819068471384,23.0,51.83999999999999,12.920000000000005,7.304065329644824,5.0,172.31304347826085,115.47826086956523,2.9589819068471384,23.0,0.01432169097431171,-0.03849392496265524,-0.06536816567743604,-0.0023101204683173,-0.048614968483571976,-0.38024971623155507,-0.008714881872303414,0.17146424704116947,18.0,28500.0,18.0,571.7944467067719,49.84308638208128,0.8488296270370483,5.095742225646973,4.896063804626465,0.8005285263061523,1.0207144958178203,0.16443472233420328,1.9555852265171673e-06,3.767781313916047,1.1019715338000682,0.0008210920102731936,3.7283145705660186,1.0818824460475136,0.000820667262352995,0.8076487500270207,0.004113619753914823,-9.500000000093967e-06
-742.2313179194928,0.0,1500.0,0.0,48.0,2068.0,0.4650320388226479,961.0,1107.0,3.4479861464076778,10.814082513317734,11696.1764882562,293.0,0.04865331606389692,98.72459016393441,49.21967213114754,5.291445426431828,61.0,64.93658536585367,21.931707317073176,6.81234797275957,41.0,98.72459016393441,49.21967213114754,5.291445426431828,61.0,0.03001370024623736,-0.04034822868848315,-0.06687903213753345,-0.0015348162805891774,-0.04851622924823572,-0.3424970065693667,-0.01079956386800335,0.25973382193665084,20.0,30000.0,19.0,604.166540145874,49.65518281226994,0.9756344556808472,5.182036399841309,4.724677085876465,0.786278486251831,1.0454961105982463,0.17515293878623603,-6.2924731193698475e-06,4.984913374741872,1.1419830825185662,0.0006989489312515607,4.925610010623932,1.1128741392430324,0.0006884049694408556,0.7933987500270208,0.004113619650034101,-9.499999760191771e-06
-866.1569088645604,0.0,1500.0,0.0,59.0,1890.0,0.5952623266138712,1125.0,765.0,2.724584911044296,10.65409056752356,10264.77546196647,309.40000000000003,0.04857752936004522,124.88627450980394,66.96470588235293,3.8480622822393116,51.0,82.6758620689655,30.0344827586207,5.2482566544391265,29.0,124.88627450980394,66.96470588235293,3.8480622822393116,51.0,0.024944423727345993,-0.038570042811893586,-0.06511653856933569,-0.0020482356596518707,-0.05206005500084692,-0.35098976785670044,-0.009843009372429972,0.21423086708328978,23.0,31500.0,20.0,642.6848628520966,49.01313508491519,0.9994347095489502,8.55359172821045,8.423246383666992,0.7720285058021545,1.0573290993769964,0.17099238815268555,-3.4753983465699993e-06,6.44518656873703,1.1384584424395388,0.0008430730817325131,6.384730557600657,1.1198943717677043,0.0008337962892099074,0.7791487499872843,0.004113619659899091,-9.499999782973734e-06
-650.9003976186117,0.0,1500.0,0.0,32.0,2032.0,0.2293658414375746,466.0,1566.0,4.3556623765971,8.755868997878745,16476.88532093651,392.0,0.04829608456742971,78.04423076923078,28.213461538461527,6.117954198586473,104.0,64.60000000000002,16.849438202247185,6.7397306267521575,89.0,78.04423076923078,28.213461538461527,6.117954198586473,104.0,0.036950113839501614,-0.040486443836955315,-0.06704812860231843,-0.0009824141057659388,-0.05184940554822117,-0.3259341385167013,-0.011545823664639956,0.3767265798174859,15.0,33000.0,21.0,671.0982830524445,49.17312535788613,1.0786744356155396,10.265301704406738,9.360857009887695,0.757778525352478,1.0898443843921026,0.17270700803374853,1.921000975202154e-05,8.617451148668925,1.1508726652025614,0.0007659937211781125,8.552899453481038,1.1319864359511176,0.0007664803130835915,0.7648987499872844,0.0041136196846763345,-9.499999840194213e-06
-709.0644875526428,0.0,1500.0,0.0,62.0,1810.0,0.6273123987904075,1135.0,675.0,3.10440578740514,11.318874196339147,10047.219297202768,215.20000000000002,0.038480795365138404,109.6549019607843,54.062745098039215,4.2678607881332935,51.0,68.22307692307695,20.76153846153846,5.986303938062731,26.0,109.6549019607843,54.062745098039215,4.2678607881332935,51.0,0.034752760631809786,-0.03982668804349032,-0.06476574851826768,-0.0018529217662432466,-0.05066287384517276,-0.3290881570019312,-0.011413084965584214,0.36525580040279093,25.0,34500.0,22.0,707.6780738830566,48.750980528048835,1.0432935953140259,12.179244995117188,12.213228225708008,0.7435284852981567,1.0842082758347193,0.17592186136207716,-1.880691098328609e-05,10.148444231669108,1.19816748506851,0.0008677548495529637,10.087833678881328,1.1752238606206833,0.0008521953827928441,0.7506487500270208,0.00411361964929996,-9.49999975849618e-06
-560.8667280578613,0.0,1500.0,0.0,53.0,1915.0,0.4146595840752294,794.0,1121.0,3.798718736923466,10.01041892447559,14369.803955515665,368.20000000000005,0.05016348773841962,89.51219512195122,36.29512195121952,5.415718883975777,82.0,68.86666666666667,19.105263157894733,6.43114458082167,57.0,89.51219512195122,36.29512195121952,5.415718883975777,82.0,0.044578541564927805,-0.040203387175998265,-0.06509982943436428,-0.0017533776521801842,-0.05184987269354023,-0.3144469242133719,-0.012538737611540602,0.7136460477377201,25.0,36000.0,23.0,742.4768605232239,48.48635952725958,0.9916174411773682,11.360424995422363,11.235114097595215,0.7292785048484802,1.0781230036815008,0.17771437677136523,-2.3256878681757345e-05,11.465643804868062,1.1640920151150325,0.0009395891245272354,11.393693419456483,1.1382308751516599,0.0009410511885467932,0.7363987499872844,0.004113619636406646,-9.499999728720169e-06
-90.96079955782209,0.0,1500.0,0.0,7.0,1951.0,0.050280831653903284,98.0,1853.0,8.153465106719494,4.095358928489863,15498.95082721443,299.40000000000003,0.05485123845815624,41.66717557251907,13.258015267175574,9.510011887521921,131.0,39.60806451612902,12.058064516129036,9.778103997337883,124.0,41.66717557251907,13.258015267175574,9.510011887521921,131.0,0.148468505315057,-0.03261327515238088,-0.049257667868869474,-0.0014356630503305052,-0.05660007833920724,-0.23501762632197415,-0.026560727166574136,1.3179433470197868,7.0,37500.0,24.0,755.4629337787628,49.6384380004299,1.0351279973983765,11.045309066772461,10.936330795288086,0.7153515219688416,1.0484340999523798,0.16662113258972164,1.6970474763380117e-06,12.710148010253906,1.131253057376879,0.0005986394651654467,12.636192303975424,1.1202489844141494,0.0005988774444141485,0.7221525188287099,0.0041072854100922115,-9.485155535339963e-06
-403.7950760234486,0.0,1500.0,0.0,36.0,2059.0,0.2609595715531248,537.0,1522.0,3.964240316963214,7.430166085117642,16119.699316010068,232.20000000000002,0.028191928512456898,85.79583333333329,43.7125,6.052503323126451,96.0,73.827027027027,35.889189189189196,6.95416739502963,74.0,85.79583333333329,43.7125,6.052503323126451,96.0,0.061025347503527255,-0.03580377352705838,-0.06040592686133839,-0.0016673826851982077,-0.058219865271606094,-0.31546509961301417,-0.01447267741549497,0.5627147783747836,22.0,39000.0,25.0,784.8080344200134,49.69368086148821,1.0773415565490723,15.245098114013672,15.160528182983398,0.7011014819145203,1.0176861333052318,0.1662718351333208,-3.36820983599505e-05,13.513400066375732,1.1336934223177384,0.0006513362339441755,13.439465119043986,1.1126778402905333,0.0006580005698443944,0.7082217499812444,0.0041136196459963525,-9.499999750866869e-06
-233.99030017852783,0.0,1500.0,0.0,40.0,1800.0,0.33243284500018844,598.0,1202.0,5.114482268909934,8.632251705769868,15729.317622356784,271.0,0.042006386210744956,66.50927835051547,23.375257731958758,6.703050454253988,97.0,56.036619718309865,17.405633802816904,7.563604342050311,71.0,66.50927835051547,23.375257731958758,6.703050454253988,97.0,0.09197558116230298,-0.03872366798764598,-0.061614059604944205,-0.0019178428900424145,-0.04941310305600852,-0.250193908681938,-0.018597347804597503,1.289658895918315,27.0,40500.0,26.0,810.1218919754028,49.99247693608763,0.8572249412536621,14.701972007751465,15.094207763671875,0.6868799924850464,0.9865898768901825,0.15147756363166254,-1.5214112111686922e-05,14.770866362889608,1.0681302953279366,0.00045774715561026653,14.706364943186442,1.043716928379154,0.0004653790380084901,0.6940002309481302,0.004113586799236658,-9.499923810277253e-06
-467.9353251606226,0.0,1500.0,0.0,103.0,2000.0,0.846403658669177,1692.0,308.0,2.8154874646320347,11.34838462602974,11665.273293004133,234.0,0.03332289026231096,121.07241379310344,59.03448275862069,3.6304509362947033,58.0,85.5090909090909,36.363636363636374,5.602345775493743,11.0,121.07241379310344,59.03448275862069,3.6304509362947033,58.0,0.05257997089764751,-0.039133958294386054,-0.061940099143707114,-0.0025180251555596478,-0.05353538974420409,-0.2856630760131199,-0.012975444425984153,0.7096315507255012,48.0,42000.0,27.0,858.4322776794434,48.92639884597126,0.8418554067611694,15.248098373413086,15.01963996887207,0.6726490259170532,0.9404710491895676,0.15523820705734362,-1.538343830488151e-05,15.753125718434651,1.063517766698554,0.0006541341550213983,15.681321816762289,1.0642355613498304,0.0006616743374226251,0.6797692436774572,0.004113608752805644,-9.49997457724506e-06
-391.3281042636969,0.0,1500.0,0.0,71.0,2081.0,0.5056900687143044,1052.0,1029.0,3.789678636626345,8.936370350925209,15213.055190790614,266.2,0.03488493998008073,89.77411764705882,41.29176470588235,5.238131997190436,85.0,77.79166666666667,33.90416666666666,6.144444697020329,48.0,89.77411764705882,41.29176470588235,5.238131997190436,85.0,0.06175151417805418,-0.03522492047065327,-0.05907173345743764,-0.002096149012794137,-0.05558882235526764,-0.29766782225023636,-0.014108577445219494,1.1539482111459158,39.0,43500.0,28.0,898.3033747673035,48.42462048110221,0.8840092420578003,18.067058563232422,17.843700408935547,0.6583989858627319,0.9073052916924159,0.15439658157437033,-3.9228538719963175e-05,17.456555325190227,0.9475697037149394,0.0006763463161402859,17.38207422510783,0.9375789302857509,0.0006760726508592301,0.6655192499955496,0.004113619720649097,-9.49999992327023e-06
-166.45577056407927,0.0,1500.0,0.0,54.0,1831.0,0.43619629879923,798.0,1033.0,4.795603343183023,7.9040794222125035,17069.81723810627,266.8,0.03614882258894941,70.96730769230768,30.490384615384627,6.0184909577927606,104.0,61.89375,25.571874999999995,6.752614934717237,64.0,70.96730769230768,30.490384615384627,6.0184909577927606,104.0,0.11537963531244538,-0.034230471823675744,-0.05556667145994314,-0.0024462123943128225,-0.05262434003283272,-0.24710501796885398,-0.02167784557609992,1.6124401925240388,40.0,45000.0,29.0,925.3006327152252,48.63284256917763,0.8153105974197388,17.394855499267578,16.962892532348633,0.6441774964332581,0.8886348659197489,0.14100839748875524,-2.642301116393805e-05,17.938494170506797,0.8986454844819324,0.00021225149059628896,17.87254955101013,0.8854114586302589,0.0002126376638466552,0.6512977309226989,0.004113586898144291,-9.499924038735534e-06
-89.46752319335937,0.0,1500.0,0.0,15.0,1965.0,0.11091043612546979,217.0,1748.0,6.715376927108813,4.458597004911483,17109.818111315955,315.40000000000003,0.047212741751990896,50.60909090909092,19.34242424242424,7.7479956783272455,132.0,47.65982905982908,17.36068376068376,8.062654129414096,117.0,50.60909090909092,19.34242424242424,7.7479956783272455,132.0,0.16017847786754927,-0.0340461308257287,-0.05023563653487785,-0.0015791736789069915,-0.05528046421663375,-0.2517408123791103,-0.03234094625221493,1.88454722207605,15.0,46500.0,30.0,940.9412622451782,49.418600146247634,0.8069500923156738,20.078311920166016,19.61515235900879,0.6302599906921387,0.8871267659266789,0.1351974352074839,7.96640272145998e-06,18.068825345357258,0.955954678645656,0.00017797461755877282,18.00062258974711,0.9411360641959249,0.0001791797930906588,0.6370517398118973,0.004106920013987622,-9.484292885568508e-06
