episode_reward,episode_success,episode_length,episode_terminated,num_trajectories,scenario_total_flow_vph,scenario_cav_penetration,scenario_cav_flow_vph,scenario_hdv_flow_vph,avg_speed,avg_jerk,total_fuel_mL,tet_seconds,tet_rate,trip50_avg_time_s,trip50_avg_stop_time_s,trip50_avg_speed_mps,trip50_num_completed,trip50_hdv_avg_time_s,trip50_hdv_avg_stop_time_s,trip50_hdv_avg_speed_mps,trip50_hdv_num_completed,trip50_mix_avg_time_s,trip50_mix_avg_stop_time_s,trip50_mix_avg_speed_mps,trip50_mix_num_completed,r_speed_mean,r_accel_mean,r_jerk_mean,r_safety_mean,r_lc_mean,r_idle_mean,r_energy_mean,r_terminal_mean,num_terminals,step,episode,elapsed_time,steps_per_second,critic_loss,actor_loss,alpha_loss,alpha_acc_loss,alpha_lane_loss,alpha,alpha_acc,alpha_lane,q_mean,logp_mean,logp_acc_mean,logp_lane_mean,lane_entropy_mean,attn_gate_mean_actor,attn_ego_weight_actor,attn_gate_mean_q1,attn_ego_weight_q1,critic_loss_mean,critic_loss_std,critic_loss_slope,actor_loss_mean,actor_loss_std,actor_loss_slope,alpha_loss_mean,alpha_loss_std,alpha_loss_slope,alpha_acc_loss_mean,alpha_acc_loss_std,alpha_acc_loss_slope,alpha_lane_loss_mean,alpha_lane_loss_std,alpha_lane_loss_slope,alpha_mean,alpha_std,alpha_slope,alpha_acc_mean,alpha_acc_std,alpha_acc_slope,alpha_lane_mean,alpha_lane_std,alpha_lane_slope,q_mean_mean,q_mean_std,q_mean_slope,logp_mean_mean,logp_mean_std,logp_mean_slope,logp_acc_mean_mean,logp_acc_mean_std,logp_acc_mean_slope,logp_lane_mean_mean,logp_lane_mean_std,logp_lane_mean_slope,lane_entropy_mean_mean,lane_entropy_mean_std,lane_entropy_mean_slope
-7629.401680469513,0.0,1500.0,0.0,51.0,1942.0,0.9054173266933417,1758.0,184.0,2.5166701691898656,9.409941246302138,1573.0713032823387,18.2,0.016795865633074936,135.45,94.50000000000001,4.852668093473616,8.0,76.06666666666666,45.933333333333344,8.079896966736243,3.0,135.45,94.50000000000001,4.852668093473616,8.0,-0.008226039850557707,-0.026145453118699417,-0.0606988035389431,-0.0018351129785287744,-0.055811317262733105,-0.7261185397672747,-0.0038279063281840883,1.397981731597229,5.0,1500.0,0.0,20.574249982833862,72.90666737555566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-5967.957394450903,0.0,1500.0,0.0,32.0,2052.0,0.31864202907271094,653.0,1399.0,3.4481483600980747,6.236438371506389,8883.405408756238,306.40000000000003,0.06092177993398815,98.6156862745098,58.01176470588235,5.528952276377528,51.0,90.59166666666665,50.475,5.7767978928362,48.0,98.6156862745098,58.01176470588235,5.528952276377528,51.0,-0.005452975035593775,-0.026324857168708637,-0.060401748618918116,-0.00109182298066725,-0.05455602383373528,-0.7153320738261465,-0.004198349180036753,0.3319165843399748,4.0,3000.0,1.0,32.567092418670654,92.11752653362771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-9735.578910827637,0.0,1500.0,0.0,27.0,2044.0,0.26312945593648973,537.0,1507.0,4.786258491115044,7.071370543742819,9466.00246648261,379.6,0.08761482712459032,71.02622950819674,29.518032786885247,6.348561724987733,61.0,64.31864406779663,23.071186440677966,6.520345384622296,59.0,71.02622950819674,29.518032786885247,6.348561724987733,61.0,-0.005966133892071437,-0.026608681815265416,-0.06151038613203666,-0.0012555989240313143,-0.053880344919548094,-0.7121344119474705,-0.00411789439310892,0.1320181100378211,2.0,4500.0,2.0,42.742403984069824,105.28186485900883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-15940.392742156982,0.0,1500.0,0.0,40.0,2018.0,0.5101947975329254,1029.0,989.0,3.181639258421684,6.6458159083023505,4358.337965315636,143.4,0.055919513336452974,106.84999999999998,63.99166666666665,5.164356020191771,24.0,90.96363636363635,48.309090909090905,5.522471095435408,22.0,106.84999999999998,63.99166666666665,5.164356020191771,24.0,-0.010291290555745222,-0.026325234731946853,-0.061103383113716214,-0.0015012821504445284,-0.055671508877366174,-0.7286469638778024,-0.003674171587208067,0.17821175611675555,2.0,6000.0,3.0,55.97160243988037,107.19721677514337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-7857.1436756134035,0.0,1500.0,0.0,49.0,2001.0,0.7771467107628444,1555.0,446.0,2.2879205523581487,8.621089236914903,2558.690303788742,46.400000000000006,0.025979843225083985,148.83333333333334,106.09999999999998,4.605693654431536,12.0,97.11428571428573,58.94285714285713,6.209702344275029,7.0,148.83333333333334,106.09999999999998,4.605693654431536,12.0,-0.011352402970991706,-0.025435819324470192,-0.05986136249556675,-0.0016409963426370613,-0.05649775234978959,-0.7337601598324336,-0.0035193318011450493,1.2601074479584686,5.0,7500.0,4.0,70.50226998329163,106.37955347788701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2051.163548382846,0.0,1500.0,0.0,41.0,1933.0,0.35894378283200457,693.0,1240.0,3.584939259923844,8.641034317971327,8821.757609626437,279.40000000000003,0.05775113683340223,94.86274509803921,49.65882352941176,5.675038580778272,51.0,65.77560975609757,22.848780487804877,6.65686066585149,41.0,94.86274509803921,49.65882352941176,5.675038580778272,51.0,0.01810645547350097,-0.028381802691432798,-0.0595941681285161,-0.0019315688610021184,-0.05697930574097273,-0.617783711615218,-0.006635626395355679,0.2786143015105645,11.0,9000.0,5.0,90.92529606819153,98.9823557269502,0.1262902021408081,-5.869600772857666,-1.1236001253128052,-0.5312060117721558,-0.5923941135406494,0.720059335231781,0.720059335231781,0.7189733982086182,4.574520111083984,-1.7360531091690063,-0.6389099359512329,-1.0971431732177734,1.0971431732177734,,,,,0.12150570924083391,0.04283713788237222,-0.0023770170379533717,-4.56602033774058,0.8391218970066772,-0.09638874931250578,-0.38575425640059013,0.44630983418252484,-0.05156316191623108,-0.18415386966856506,0.2130293383330507,-0.024610331758649073,-0.20160038492952784,0.23328866158136252,-0.026952829934424574,0.9014181077480317,0.11651905964157956,-0.013438368307735326,0.9014181077480317,0.11651905964157956,-0.013438368307735326,0.9011619031429291,0.11678425531429212,-0.013469962376243426,2.9750923117001853,1.0414287753006537,0.11972827473790015,-1.7731111327807108,0.01284529745464355,0.0009617642910780718,-0.675432805220286,0.012522809574709108,0.0009027587160783128,-1.0976783434549968,0.0005666234112513365,5.900629105107588e-05,1.0976783434549968,0.0005666234112513365,-5.900629105107588e-05
-205.5912150007028,0.0,1500.0,0.0,120.0,2084.0,0.8574924208726179,1787.0,297.0,3.94943799324033,6.184710426398987,18417.624344215143,398.0,0.038202376610162986,86.10082644628098,43.32561983471076,4.864022552882021,121.0,82.6842105263158,39.726315789473674,4.754540932291806,19.0,86.10082644628098,43.32561983471076,4.864022552882021,121.0,0.12303095811023347,-0.021986547997054955,-0.036517655208878175,-0.0024725547117391473,-0.05936828447468743,-0.4262255200095212,-0.017164050416870275,3.4294410921443665,104.0,10500.0,6.0,115.31799030303955,91.05257533891692,0.2738134562969208,-7.707130432128906,-2.394789695739746,-1.0009371042251587,-1.393852710723877,0.46951791644096375,0.46951791644096375,0.45858249068260193,6.66587495803833,-1.4329397678375244,-0.3443806767463684,-1.0885591506958008,1.0885591506958008,,,,,0.2946273485819499,0.23619871080581695,0.010640066802435377,-7.02288834253947,0.5657464861467674,-0.059201099238750915,-1.833057411511739,0.37327681829220527,-0.04301159946751408,-0.824259485801061,0.14248225202611747,-0.01616599091698516,-1.0087979356447856,0.23236292554462398,-0.026845609332881323,0.5799528410037359,0.0715571738847913,-0.008249249891921877,0.5799528410037359,0.0715571738847913,-0.008249249891921877,0.5747113525867462,0.07444189390097802,-0.008586181509614144,5.954554382960001,0.6700881250257151,0.07085087588419496,-1.6261380950609843,0.08829296585192281,0.00944162536913883,-0.5308835397164027,0.08735781363399167,0.009336306593972424,-1.0952545762062074,0.0016876212662957474,0.00010531892765884901,1.0952545762062074,0.0016876212662957474,-0.00010531892765884901
9.193461087275677,1.0,1500.0,0.0,127.0,2016.0,0.9385491590041329,1892.0,124.0,9.144687305218696,5.57992974538067,14970.697142720004,327.20000000000005,0.06471263003836873,37.1779411764706,10.000000000000002,10.12392324421157,136.0,36.95555555555555,9.799999999999999,10.100581911644602,9.0,37.1779411764706,10.000000000000002,10.12392324421157,136.0,0.3865565232989344,-0.02483337515566906,-0.035720184392902615,-0.005764558186379551,-0.05083380708736591,-0.24028804244838947,-0.04199973186423811,11.334705502751847,127.0,12000.0,7.0,130.99553656578064,91.60617464224887,4.555068016052246,-10.593705177307129,-3.3918538093566895,-1.2024270296096802,-2.1894266605377197,0.3183966875076294,0.3183966875076294,0.2925545871257782,10.210683822631836,-1.1526362895965576,-0.07088533043861389,-1.0817509889602661,1.0817509889602661,,,,,1.1848144064346948,1.1608886264606622,0.044741638397613546,-9.696944904327392,1.1858550419600105,-0.11838994052704498,-2.932455309232076,0.2718195292528329,-0.03060584248637194,-1.1200340886910756,0.06831612047940797,-0.003840397528732156,-1.812421198685964,0.2317000096054111,-0.026765444360930306,0.38573261400063835,0.043036215586985914,-0.00496399713570338,0.38573261400063835,0.043036215586985914,-0.00496399713570338,0.366622789700826,0.04746919691876822,-0.005475192101831839,8.908590332667034,1.2252296727972798,0.12443280469323675,-1.292483107248942,0.12276248705197648,0.012150898658659124,-0.20061323270201684,0.12142646349579969,0.012071885119655384,-1.0918698867162069,0.003850050049952106,7.901573605480645e-05,1.0918698867162069,0.003850050049952106,-7.901573605480645e-05
20.97742553949356,1.0,1500.0,0.0,40.0,1926.0,0.3081354881787998,593.0,1333.0,9.893776623912872,4.1152619834201705,13776.19011315696,286.0,0.06454233616176205,34.35038759689922,9.066666666666666,11.211269016284616,129.0,34.555056179775264,9.233707865168542,11.147416608146623,89.0,34.35038759689922,9.066666666666666,11.211269016284616,129.0,0.43415186259065447,-0.025738637544945677,-0.03012493358010968,-0.004981302410744255,-0.05034195162635532,-0.23072560467055142,-0.04469870182355973,13.852258235035649,40.0,13500.0,8.0,143.40303659439087,94.14026592884606,2.321126937866211,-10.629091262817383,-4.16109037399292,-1.1597342491149902,-3.0013561248779297,0.21723397076129913,0.21723397076129913,0.18673713505268097,9.894338607788086,-0.8686330318450928,0.22028091549873352,-1.088913917541504,1.088913917541504,,,,,1.9797989209493,1.1874345838987346,0.015675913213490027,-11.426591873168945,0.8085969638345474,-0.034868773310812826,-3.8817153930664063,0.26029680711390146,-0.026193170048901343,-1.2741828640302022,0.12516940366502835,-6.146852643920449e-05,-2.607532525062561,0.22672946658769713,-0.02613170064728833,0.26304833342631656,0.028935569348853916,-0.0033392448877466183,0.26304833342631656,0.028935569348853916,-0.0033392448877466183,0.23391237755616506,0.030232244215739168,-0.003486899831005946,10.80835574467977,0.870594740822126,0.041679959196402376,-1.0615873456001281,0.12437493672251783,0.009336098786588537,0.023638175179560978,0.1209399689196845,0.00892775885686196,-1.085225526491801,0.010834658458390711,0.0004083408529687159,1.085225526491801,0.010834658458390711,-0.0004083408529687159
20.948912313490204,1.0,1500.0,0.0,33.0,2033.0,0.2369136290712322,481.0,1552.0,9.776722328841442,3.49487540058563,14037.308258541409,300.8,0.06317469651783089,34.75474452554745,9.156204379562043,11.039893029849347,137.0,34.96153846153846,9.238461538461536,10.978430235592016,104.0,34.75474452554745,9.156204379562043,11.039893029849347,137.0,0.43092213097338466,-0.02509891192203543,-0.026548135145477707,-0.005757172014497953,-0.05201766713511151,-0.23497289700862634,-0.042981955521424184,14.376197202023972,33.0,15000.0,9.0,155.8181655406952,96.26605439711992,3.146758794784546,-10.449104309082031,-4.8970232009887695,-1.1673543453216553,-3.7296688556671143,0.1465792953968048,0.1465792953968048,0.11923986673355103,10.062647819519043,-0.6820608973503113,0.3719867467880249,-1.0540475845336914,1.0540475845336914,,,,,2.7659186244010927,0.7197090390807855,0.03959521056547574,-11.740157318115234,0.8779845767667513,0.026804165102881344,-4.804660701751709,0.31315319574522166,-0.032285504028184434,-1.4153408010800679,0.14987690533442438,-0.00677195674718019,-3.3893198569615683,0.2217473594528365,-0.02551354720144292,0.17854823271433512,0.020276470223122598,-0.0023400756421688607,0.17854823271433512,0.020276470223122598,-0.0023400756421688607,0.14934764305750528,0.01928606406249176,-0.0022245042282959537,11.270562235514323,0.8368928277377888,-0.019966401724979977,-0.9151142001152038,0.08403549325472122,0.0028375719757843896,0.16014849000299972,0.08151267205380687,0.002301214739174742,-1.075262681643168,0.011283303953918786,0.000536359112307826,1.075262681643168,0.011283303953918786,-0.000536359112307826
