episode_reward,episode_success,episode_length,episode_terminated,num_trajectories,scenario_total_flow_vph,scenario_cav_penetration,scenario_cav_flow_vph,scenario_hdv_flow_vph,avg_speed,avg_jerk,total_fuel_mL,tet_seconds,tet_rate,trip50_avg_time_s,trip50_avg_stop_time_s,trip50_avg_speed_mps,trip50_num_completed,trip50_hdv_avg_time_s,trip50_hdv_avg_stop_time_s,trip50_hdv_avg_speed_mps,trip50_hdv_num_completed,trip50_mix_avg_time_s,trip50_mix_avg_stop_time_s,trip50_mix_avg_speed_mps,trip50_mix_num_completed,r_speed_mean,r_accel_mean,r_jerk_mean,r_safety_mean,r_lc_mean,r_idle_mean,r_energy_mean,r_terminal_mean,num_terminals,step,episode,elapsed_time,steps_per_second,critic_loss,actor_loss,alpha_loss,alpha_acc_loss,alpha_lane_loss,alpha,alpha_acc,alpha_lane,q_mean,logp_mean,logp_acc_mean,logp_lane_mean,lane_entropy_mean,attn_gate_mean_actor,attn_ego_weight_actor,attn_gate_mean_q1,attn_ego_weight_q1,critic_loss_mean,critic_loss_std,critic_loss_slope,actor_loss_mean,actor_loss_std,actor_loss_slope,alpha_loss_mean,alpha_loss_std,alpha_loss_slope,alpha_acc_loss_mean,alpha_acc_loss_std,alpha_acc_loss_slope,alpha_lane_loss_mean,alpha_lane_loss_std,alpha_lane_loss_slope,alpha_mean,alpha_std,alpha_slope,alpha_acc_mean,alpha_acc_std,alpha_acc_slope,alpha_lane_mean,alpha_lane_std,alpha_lane_slope,q_mean_mean,q_mean_std,q_mean_slope,logp_mean_mean,logp_mean_std,logp_mean_slope,logp_acc_mean_mean,logp_acc_mean_std,logp_acc_mean_slope,logp_lane_mean_mean,logp_lane_mean_std,logp_lane_mean_slope,lane_entropy_mean_mean,lane_entropy_mean_std,lane_entropy_mean_slope,attn_ego_weight_actor_mean,attn_ego_weight_actor_std,attn_ego_weight_actor_slope,attn_ego_weight_q1_mean,attn_ego_weight_q1_std,attn_ego_weight_q1_slope
-3735.4493896484373,0.0,1500.0,0.0,32.0,739.0,0.510639462230231,377.0,362.0,2.1342223072650985,4.133465365321527,4364.274117674319,117.60000000000001,0.043867502238137866,121.85454545454546,94.96363636363638,3.9892585004635834,22.0,95.37647058823529,70.41176470588235,4.77048611383584,17.0,121.85454545454546,94.96363636363638,3.9892585004635834,22.0,-0.006181724021382463,-0.021398983958098534,-0.04416025378505954,-0.0010597396401885784,-0.055909010911648176,-0.6890531502989493,-0.0041524969227187914,0.6491013161522499,5.0,1500.0,0.0,18.873746395111084,79.47547713094995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2478.490203678608,0.0,1500.0,0.0,18.0,739.0,0.2854509208243847,210.0,529.0,3.6893919647968114,5.616366767055848,6498.234774334349,225.60000000000002,0.07820299500831947,70.3609756097561,42.092682926829276,5.3641898738663,41.0,57.432432432432456,29.967567567567567,5.77864012663299,37.0,70.3609756097561,42.092682926829276,5.3641898738663,41.0,-0.0020092129052344727,-0.02621263889587012,-0.05894736379268308,-0.0007292158160586474,-0.05040569630734144,-0.6782579897335083,-0.004720262689215535,1.37199961018128,4.0,3000.0,1.0,25.233721017837524,118.88853006971596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2155.9231967926025,0.0,1500.0,0.0,8.0,739.0,0.1270842504292619,93.0,646.0,4.692981897228938,3.34307675266422,6649.048087299163,222.4,0.08935315387705905,55.31111111111111,32.62222222222223,7.0694913095023155,45.0,49.71627906976746,27.474418604651166,7.311540436270507,43.0,55.31111111111111,32.62222222222223,7.0694913095023155,45.0,0.0017850118050310884,-0.026342850361341756,-0.05740589037922618,-0.0007417811668126207,-0.04480994152046607,-0.6555555555556045,-0.005112781970663236,0.5475532664002152,2.0,4500.0,2.0,29.7410306930542,151.30612137967842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-3633.3361231486,0.0,1500.0,0.0,51.0,739.0,0.8987504950151308,664.0,75.0,1.66964703970341,8.158715883768252,2544.181684934992,51.6,0.025453827940015786,155.93846153846155,123.04615384615386,3.556279268870943,13.0,93.25,63.7,7.395306506657874,4.0,155.93846153846155,123.04615384615386,3.556279268870943,13.0,-0.013843446738935108,-0.025326718304848592,-0.05852570729456614,-0.0019190971399159706,-0.05589435258748125,-0.7199914107790522,-0.0032660383899267937,4.367769981428227,9.0,6000.0,3.0,42.636996030807495,140.7228594543734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-3195.5175414615205,0.0,1500.0,0.0,47.0,739.0,0.7745026313708422,572.0,167.0,1.8167336995760022,7.6976448416104075,2920.3464381640083,62.800000000000004,0.029258292955646664,143.0933333333333,112.14666666666666,3.7312651417804488,15.0,59.93333333333334,32.23333333333333,7.179880026924628,6.0,143.0933333333333,112.14666666666666,3.7312651417804488,15.0,-0.01293431336233892,-0.024970452562007826,-0.05660737583604445,-0.0016832862560081155,-0.05539989734607731,-0.7136741040423679,-0.0033667905057871094,1.1602494075681233,9.0,7500.0,4.0,54.26127886772156,138.2201112193382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1719.1145616531371,0.0,1500.0,0.0,33.0,739.0,0.5343479163247489,394.0,345.0,2.3883524455249026,7.143316890825166,4677.56516678736,129.0,0.04565078915705287,108.68461538461537,77.73076923076923,4.295385798950991,26.0,65.24999999999999,38.2,5.89550176348465,16.0,108.68461538461537,77.73076923076923,4.295385798950991,26.0,0.0029730804314762565,-0.026280742372156482,-0.054544168292718874,-0.0020683295811232977,-0.05393801403280701,-0.6609358301192243,-0.005274651451766915,2.713171174636438,10.0,9000.0,5.0,77.93445110321045,115.48166276402057,0.12858501076698303,-6.687127113342285,-1.2177722454071045,-0.533144474029541,-0.6846277713775635,0.7195886969566345,0.7195886969566345,0.7189587354660034,5.476565361022949,-1.7384146451950073,-0.6415914297103882,-1.0968232154846191,1.0968232154846191,,0.12143787741661072,,0.25353896617889404,0.18136675655841827,0.22591172725017025,-0.007187018657022397,-5.1965433835983275,0.9733352483265164,-0.11148425999684908,-0.4182709826234107,0.4838101555510803,-0.05589580188932167,-0.1852748596914656,0.21416284523594856,-0.024741276752252135,-0.23299612665820557,0.26965617900250305,-0.031154525625942654,0.9012652496496837,0.1166403730397888,-0.013452697927349816,0.9012652496496837,0.1166403730397888,-0.013452697927349816,0.9011661767959595,0.11678760326752141,-0.013470404246227393,3.616953734556834,1.168362034648284,0.1339853817416775,-1.775644338130951,0.01125078921057159,0.0005008257005583586,-0.6782607237497965,0.011133315050866888,0.0004655304687041907,-1.0973836263020833,0.00040575553844172013,3.52957622625836e-05,1.0973836263020833,0.00040575553844172013,-3.52957622625836e-05,0.12550990829865138,0.0044206054411774056,3.550551889735447e-05,0.16432381371657054,0.04352833651183272,0.004517442147113852
-789.5633278395001,0.0,1500.0,0.0,38.0,739.0,0.6125859199442003,452.0,287.0,2.010116769260363,2.4365579130814106,6620.251160038775,195.8,0.04325733474726052,129.3257142857143,104.71428571428571,2.9389355457420945,35.0,114.1375,90.375,3.5115536615764555,16.0,129.3257142857143,104.71428571428571,2.9389355457420945,35.0,0.019902429055283184,-0.016153846004225564,-0.01978740160126971,-0.004471878289335128,-0.058214389746577576,-0.6447227886200935,-0.007479034383517277,2.8383792856257424,19.0,10500.0,6.0,101.29480385780334,103.65783436176842,0.27676963806152344,-7.025003433227539,-2.60606050491333,-0.9884474277496338,-1.6176130771636963,0.46801260113716125,0.46801260113716125,0.45852139592170715,6.1483354568481445,-1.41764235496521,-0.3223119080066681,-1.0953304767608643,1.0953304767608643,,0.13395647704601288,,0.34390419721603394,0.28379339079062144,0.16233811083533473,0.003849875827519859,-7.085862684249878,0.2726462555876564,-0.022461742978207303,-2.0055407166481016,0.41212483995294846,-0.04743624473440235,-0.8389666358629863,0.14606301341018052,-0.016364201183976787,-1.16657408674558,0.26894252489633147,-0.031072042900675247,0.578566708167394,0.0719273851202713,-0.008290598031808883,0.578566708167394,0.0719273851202713,-0.008290598031808883,0.5746703932682673,0.07445163451801272,-0.008587305027332686,6.053683233261109,0.3314080648772532,0.03138727298435288,-1.646720047791799,0.09444747688509036,0.009610590308871543,-0.5510282278060913,0.09385256253591374,0.009521450229958789,-1.0956918080647786,0.000950644269041374,8.914059606094564e-05,1.0956918080647786,0.000950644269041374,-8.914059606094564e-05,0.12956855744123458,0.004978820707062446,-7.201411965426744e-05,0.32801208198070525,0.021323897338301503,0.0019789316961842125
-121.4986142039299,0.0,1500.0,0.0,22.0,739.0,0.3442750489450046,254.0,485.0,4.967309488715245,3.143812260260553,7995.019590718297,260.8,0.08600448489645166,52.28275862068964,30.296551724137924,6.652909844936054,58.0,49.642105263157895,29.136842105263145,7.111962495975589,38.0,52.28275862068964,30.296551724137924,6.652909844936054,58.0,0.11269811245963508,-0.020736841327808845,-0.02722529431168972,-0.0064815519594273625,-0.047895902547063586,-0.4798818752307204,-0.017456783572818244,10.424303298872095,20.0,12000.0,7.0,119.93004059791565,100.05833350988257,0.8170125484466553,-8.172286987304688,-3.8126912117004395,-1.270883321762085,-2.5418078899383545,0.3187308609485626,0.3187308609485626,0.2925356328487396,7.359103202819824,-1.2201409339904785,-0.13172858953475952,-1.0884122848510742,1.0884122848510742,,0.14862406253814697,,0.3397050201892853,0.7047415465116501,0.48049306648526885,0.03193203596039794,-7.7842149098714195,0.3239392397029608,-0.008424650707817482,-3.205617388089498,0.3113637363948489,-0.03495663116718154,-1.1104849477608998,0.0817540622457388,-0.00415940081847785,-2.0951324264208475,0.2665718502138663,-0.030797234817394523,0.3852652678887049,0.04235796701384232,-0.004885699121784989,0.3852652678887049,0.04235796701384232,-0.004885699121784989,0.36655425230662025,0.04744774237178046,-0.005472616544687452,6.912105512619019,0.34104772284762536,0.014294733698826615,-1.2796747426191966,0.1255770612947285,0.011596047453938683,-0.18852555453777314,0.12401145254696809,0.011372827283532533,-1.0911491910616558,0.0026902777585495236,0.00022321969966871,1.0911491910616558,0.0026902777585495236,-0.00022321969966871,0.1353739249209563,0.008037760446977486,0.0006260523657512328,0.3296025107304255,0.008903223626632543,0.00046110115406642265
-105.8777519844948,0.0,1500.0,0.0,52.0,739.0,0.8332242835730762,615.0,124.0,5.091248166996857,3.6129013673934476,7344.932272256824,226.60000000000002,0.07792297111416781,51.01754385964913,28.792982456140347,6.81910777891652,57.0,43.180000000000014,23.539999999999996,8.588664854894246,10.0,51.01754385964913,28.792982456140347,6.81910777891652,57.0,0.13063318299385374,-0.02186170628207396,-0.023478364579226984,-0.006986222827599212,-0.04809856753070086,-0.48219645293321434,-0.02083820611822633,12.107509106295838,47.0,13500.0,8.0,139.92782425880432,96.47830995378729,1.6374799013137817,-7.777129650115967,-5.1512532234191895,-1.69618558883667,-3.4550676345825195,0.21301330626010895,0.21301330626010895,0.18669329583644867,7.250290870666504,-1.196110725402832,-0.11705885827541351,-1.0790519714355469,1.0790519714355469,,0.1465020626783371,,0.3609318137168884,1.1886238714059194,0.3128407057474812,0.019820926146989923,-7.962214056650797,0.7042327286271739,0.013131374193643694,-4.415313084920247,0.36219442496646903,-0.03837774189746413,-1.3996193885803223,0.1580681990869538,-0.00786103915849965,-3.015693688392639,0.264196605026225,-0.030516705231884007,0.2613754486044248,0.030437006110873216,-0.0035134246703382357,0.2613754486044248,0.030437006110873216,-0.0035134246703382357,0.2339011033376058,0.03025831271662821,-0.0034900344187213574,7.2701388994852705,0.7462956471011477,-0.005420398606076751,-1.1460091332594553,0.11376783951387047,0.005023191701848751,-0.06158556838830312,0.11184862553405964,0.0047527177431294365,-1.084423565864563,0.00438580770366776,0.0002704739172811575,1.084423565864563,0.00438580770366776,-0.0002704739172811575,0.15118246376514435,0.007899414489526965,-0.0001070445583712707,0.351350740591685,0.010671817968004156,0.0004222850115333662
-99.32545040203975,0.0,1500.0,0.0,56.0,739.0,0.9104015386660778,672.0,67.0,5.177049270950203,3.4833454797957,7039.4368479657005,233.8,0.08043762471616321,50.113793103448266,28.137931034482758,7.054956472920288,58.0,41.933333333333344,23.100000000000005,9.448246191163058,6.0,50.113793103448266,28.137931034482758,7.054956472920288,58.0,0.13551453600692018,-0.021506937562099367,-0.022053583527855126,-0.007620434580354846,-0.04809893540383159,-0.47962859201159164,-0.021148264800897796,12.28081686286064,52.0,15000.0,9.0,159.99964475631714,93.75020815105758,2.341122627258301,-4.973377704620361,-5.982743263244629,-1.660203456878662,-4.322539806365967,0.13943639397621155,0.13943639397621155,0.11926460266113281,4.739482402801514,-0.9158735275268555,0.1371983140707016,-1.0530718564987183,1.0530718564987183,,0.1616443544626236,,0.36663559079170227,1.709193899234136,0.4223841302463698,0.025675262028436334,-6.794512764612834,1.0154535911462357,0.08478036600437547,-5.646612119674683,0.35819241052658063,-0.036866437659512835,-1.7299863537152609,0.17433862224854843,-0.008216152546535708,-3.916625746091207,0.24827149954891367,-0.02865028874627465,0.17264396200577417,0.02100304827996242,-0.0024236888953125175,0.17264396200577417,0.02100304827996242,-0.0024236888953125175,0.14930853247642517,0.019280257759818214,-0.0022237260163957525,6.374635251363118,0.9433781976785395,-0.07457867835599681,-1.074230029185613,0.09779710460653755,0.004209456891981752,-0.0028160920987526576,0.0929650453560496,0.0031842586303645714,-1.0714139342308044,0.010621208072868163,0.001025196787247545,1.0714139342308044,0.010621208072868163,-0.001025196787247545,0.15905094097057978,0.008679752950079313,0.0003473426031986759,0.3642758458852768,0.010499231831610433,0.0006104202437586367
